TripID,Questionnaire,Income,Gender,Age,Occupation,Education,HouseHoldSize,HouseHold16,driversLicense,carAvail,OriginLoc,DestLoc,startActiv,endActiv,tripStart_time,tripDuration,TripDay,realTravelTime.Walk,realShortestDistance.Walk,realTravelTime.Car,realShortestDistance.Car,realTravelTime.MrC,realShortestDistance.MrC,realTravelTime.Bus,realShortestDistance.Bus,realAccessWalkTime.Bus,realAccessWalkDist.Bus,realEgressWalkTime.Bus,realEgressWalkDist.Bus,mode
6250,2841,20000-30000,Male,65+,Retired,University,3,3,1,TRUE,4,5,OtherMeetings,Home,0.84,20,5,3878,5163,1081,6067,1081,6067,1690,6067,102,142,345,452,Car
6255,2844,10000-20000,Female,45-54,Houseworks,PrimarySchool,4,4,0,TRUE,1,2,Home,Shopping,0.73,10,5,4701,5961,520,5214,520,5214,1821,5214,1035,1508,66,94,Car
6256,2844,10000-20000,Female,45-54,Houseworks,PrimarySchool,4,4,0,TRUE,2,3,Shopping,Shopping,0.79,15,5,4377,6024,790,12777,790,12777,3028,12777,172,244,2100,2539,Car
6257,2844,10000-20000,Female,45-54,Houseworks,PrimarySchool,4,4,0,TRUE,3,4,Shopping,Home,0.85,10,5,1240,1637,184,1644,184,1644,1153,1644,900,1213,91,142,Car
6258,2845,10000-20000,Female,45-54,Employed,University,4,4,1,TRUE,1,2,Home,OtherMeetings,0.38,5,5,1781,2392,559,3035,559,3035,1292,3035,663,1028,47,59,Car
6259,2845,10000-20000,Female,45-54,Employed,University,4,4,1,TRUE,2,3,OtherMeetings,Work,0.42,15,5,2295,3188,687,5299,687,5299,1704,5299,58,62,873,1205,Car
6261,2845,10000-20000,Female,45-54,Employed,University,4,4,1,TRUE,4,5,OtherMeetings,Home,0.88,15,5,2041,2326,593,2444,593,2444,1536,2444,103,133,126,162,Car
6262,2846,10000-20000,Female,35-44,Employed,University,2,2,1,TRUE,1,2,Home,OtherMeetings,0.5,30,5,2885,3911,748,5089,748,5089,1223,5089,77,127,121,163,Car
6263,2846,10000-20000,Female,35-44,Employed,University,2,2,1,TRUE,2,3,OtherMeetings,Home,0.58,30,5,2975,3911,618,4367,618,4367,1504,4367,35,47,375,529,Car
6264,2847,20000-30000,Female,65+,Retired,Lyceum,3,3,0,TRUE,1,2,Home,Home,0.38,120,5,17948,24225,2113,26286,2113,26286,5742,26286,1171,1789,262,305,Bus
6266,2848,<10000,Female,25-34,Unemployed,Lyceum,3,3,1,TRUE,2,3,School,Home,0.86,30,5,2145,2898,461,3059,461,3059,1367,3059,62,94,117,156,Bus
6267,2850,10000-20000,Female,55-64,Retired,HighSchool,2,2,1,TRUE,1,2,Home,Sports,0.42,5,5,1035,1427,281,1780,281,1780,640,1780,59,78,498,691,Car
6268,2850,10000-20000,Female,55-64,Retired,HighSchool,2,2,1,TRUE,2,3,Sports,Home,0.46,5,5,1056,1427,227,1634,227,1634,629,1634,417,558,54,77,Car
6270,2850,10000-20000,Female,55-64,Retired,HighSchool,2,2,1,TRUE,4,5,Shopping,Home,0.49,10,5,2490,3361,319,3531,319,3531,950,3531,364,2761,586,803,Car
6271,2852,30000-40000,Male,25-34,Employed,University,4,4,1,TRUE,1,2,Home,Work,0.69,30,5,12150,16218,1527,19511,1527,19511,5032,19511,126,178,981,1529,Car
6272,2852,30000-40000,Male,25-34,Employed,University,4,4,1,TRUE,2,3,Work,Home,0.83,30,5,12839,16218,1394,18752,1394,18752,4949,18752,368,396,138,178,Car
6276,2853,10000-20000,Female,55-64,Retired,University,2,2,1,TRUE,4,5,Sports,Home,0.88,25,5,788,1027,256,1259,256,1259,1018,256,913,2334,105,172,Walk
6277,2854,10000-20000,Female,35-44,Houseworks,Lyceum,4,2,1,TRUE,1,2,Home,PersonalActivities,0.23,20,5,4866,7418,1009,10643,1009,10643,1918,10643,1315,6524,603,811,Car
6279,2854,10000-20000,Female,35-44,Houseworks,Lyceum,4,2,1,TRUE,3,4,Home,DropSomebody,0.74,10,5,957,1402,183,1402,183,1402,548,1402,124,162,214,265,Car
6280,2854,10000-20000,Female,35-44,Houseworks,Lyceum,4,2,1,TRUE,4,5,DropSomebody,Home,0.8,10,5,1195,1408,206,1413,206,1413,520,1413,203,269,109,135,Car
6289,2858,20000-30000,Female,55-64,Retired,University,3,3,1,TRUE,1,2,Home,PersonalActivities,0.38,15,5,2194,3004,865,5031,865,5031,1394,5031,901,2552,493,666,Car
6290,2858,20000-30000,Female,55-64,Retired,University,3,3,1,TRUE,2,3,PersonalActivities,Home,0.4,10,5,2434,3005,790,4234,790,4234,1380,4234,471,590,118,147,Car
6291,2858,20000-30000,Female,55-64,Retired,University,3,3,1,TRUE,3,4,Home,HealthActivities,0.54,20,5,1811,2549,635,2738,635,2738,1243,2738,74,102,134,174,Car
6292,2858,20000-30000,Female,55-64,Retired,University,3,3,1,TRUE,4,5,HealthActivities,Home,0.6,20,5,2095,2549,730,3338,730,3338,1197,3338,88,115,85,111,Car
6295,2861,<10000,Female,25-34,Employed,University,2,2,1,TRUE,1,2,Home,Work,0.27,15,5,2439,3175,675,5522,675,5522,929,5522,126,164,97,99,Bus
6296,2861,<10000,Female,25-34,Employed,University,2,2,1,TRUE,2,3,Work,Work,0.29,60,5,1306,1788,346,1983,346,1983,941,1983,320,436,279,406,Bus
6297,2861,<10000,Female,25-34,Employed,University,2,2,1,TRUE,3,4,Work,Work,0.33,45,5,3655,4930,903,6927,903,6927,2373,6927,289,369,220,306,Bus
6298,2861,<10000,Female,25-34,Employed,University,2,2,1,TRUE,4,5,Work,Work,0.48,45,5,3742,4929,887,5288,887,5288,2346,5288,355,442,279,406,Bus
6299,2861,<10000,Female,25-34,Employed,University,2,2,1,TRUE,5,6,Work,Work,0.53,45,5,1404,1788,448,2466,448,2466,755,2466,289,369,97,99,Bus
6300,2861,<10000,Female,25-34,Employed,University,2,2,1,TRUE,6,7,Work,Home,0.56,30,5,2352,3174,545,3998,545,3998,883,3998,75,86,105,148,Bus
6301,2861,<10000,Female,25-34,Employed,University,2,2,1,TRUE,7,8,Home,Work,0.65,30,5,1372,1863,404,1972,404,1972,1081,1972,550,719,248,369,Bus
6303,2861,<10000,Female,25-34,Employed,University,2,2,1,TRUE,9,10,Work,Home,0.72,40,5,3380,4705,799,5704,799,5704,1580,5704,566,854,105,148,Bus
6306,2862,10000-20000,Female,45-54,Unemployed,Lyceum,4,4,0,TRUE,3,4,Home,OtherMeetings,0.73,15,5,8404,11202,850,16040,850,16040,3423,16040,128,190,192,196,Car
6309,2863,10000-20000,Female,35-44,Unemployed,University,5,4,1,TRUE,2,3,HealthActivities,Home,0.45,15,5,458,590,102,600,102,600,313,102,217,662,96,126,Walk
6311,2863,10000-20000,Female,35-44,Unemployed,University,5,4,1,TRUE,4,5,HealthActivities,Home,0.79,15,5,458,590,102,600,102,600,313,102,217,662,96,126,Walk
6312,2865,10000-20000,Male,16-24,Student,Lyceum,3,3,1,TRUE,1,2,Home,School,0.42,65,5,4556,6050,895,11544,895,11544,1589,11544,451,633,319,343,Bus
6313,2865,10000-20000,Male,16-24,Student,Lyceum,3,3,1,TRUE,2,3,School,Home,0.63,70,5,4636,6050,931,11821,931,11821,1935,11821,514,668,583,707,Bus
6315,2866,10000-20000,Male,55-64,Retired,Lyceum,2,2,1,TRUE,2,3,PersonalActivities,Home,0.54,15,5,402,584,151,584,151,584,214,151,151,469,63,103,Walk
6316,2868,<10000,Female,25-34,Houseworks,Lyceum,3,2,0,TRUE,1,2,Home,PersonalActivities,0.38,70,5,2829,3911,273,3911,273,3911,604,3911,90,131,150,204,Bus
6317,2868,<10000,Female,25-34,Houseworks,Lyceum,3,2,0,TRUE,2,3,PersonalActivities,Home,0.46,10,5,2827,3911,280,3911,280,3911,521,3911,108,153,97,128,Bus
6318,2869,20000-30000,Male,45-54,Retired,University,4,4,1,TRUE,1,2,Home,Shopping,0.33,20,5,1146,1581,375,2303,375,2303,1037,2303,291,334,179,262,Car
6319,2869,20000-30000,Male,45-54,Retired,University,4,4,1,TRUE,2,3,Shopping,Home,0.38,25,5,1272,1620,349,2038,349,2038,1104,2038,187,236,383,574,Car
6320,2870,<10000,Male,55-64,Retired,Lyceum,2,2,1,TRUE,1,2,Home,Sports,0.33,20,5,570,732,288,1118,288,1118,339,288,125,161,44,63,Walk
6321,2870,<10000,Male,55-64,Retired,Lyceum,2,2,1,TRUE,2,3,Sports,Home,0.35,20,5,528,732,142,732,142,732,309,142,191,589,118,146,Walk
6322,2872,<10000,Female,25-34,Employed,University,2,2,1,TRUE,1,2,Home,Work,0.42,20,5,6329,8552,1310,10087,1310,10087,3204,10087,497,662,231,273,Car
6323,2872,<10000,Female,25-34,Employed,University,2,2,1,TRUE,2,3,Work,Home,0.75,20,5,6559,8551,1361,14027,1361,14027,3515,14027,103,133,224,293,Car
6324,2874,20000-30000,Female,35-44,Houseworks,University,2,2,0,TRUE,1,2,Home,OtherMeetings,0.42,30,5,5280,7834,682,7957,682,7957,1629,7957,303,487,85,111,Bus
6325,2874,20000-30000,Female,35-44,Houseworks,University,2,2,0,TRUE,2,3,OtherMeetings,Home,0.5,60,5,6492,7834,599,7982,599,7982,1705,7982,0,0,385,429,Bus
6327,2875,<10000,Female,45-54,Houseworks,University,3,3,1,TRUE,2,3,PersonalActivities,Home,0.5,15,5,1436,2012,423,2040,423,2040,777,2040,564,1712,213,258,Bus
6328,2876,30000-40000,Female,45-54,Employed,University,4,4,1,TRUE,1,2,Home,PersonalActivities,0.46,10,5,677,818,208,890,208,890,606,208,115,140,130,166,Walk
6331,2878,10000-20000,Male,65+,Retired,University,2,2,1,TRUE,1,2,Home,Shopping,0.45,15,5,1176,1591,185,1572,185,1572,497,1572,115,163,164,226,Car
6332,2878,10000-20000,Male,65+,Retired,University,2,2,1,TRUE,2,3,Shopping,Home,0.49,20,5,1147,1570,189,1577,189,1577,522,1577,165,227,121,163,Car
6337,2881,20000-30000,Male,35-44,Employed,HighSchool,4,2,1,TRUE,1,2,Home,OtherMeetings,0.46,20,5,4125,5578,668,6311,668,6311,1320,6311,273,369,162,232,Car
6338,2881,20000-30000,Male,35-44,Employed,HighSchool,4,2,1,TRUE,2,3,OtherMeetings,Home,0.83,20,5,4030,5578,697,6336,697,6336,1684,6336,970,1436,276,352,Car
6340,2884,30000-40000,Female,45-54,Employed,Lyceum,6,6,1,TRUE,2,3,Work,Home,0.67,30,5,7979,9083,1024,9249,1024,9249,2836,9249,54,84,269,367,Bus
6345,2888,<10000,Female,35-44,Unemployed,University,2,2,1,TRUE,1,2,Home,HealthActivities,0.56,15,5,2847,3851,787,4867,787,4867,795,4867,479,3429,316,404,Car
6348,2890,10000-20000,Female,16-24,Unemployed_other,University,1,1,1,FALSE,1,2,Home,Home,0.25,60,5,3429,4714,490,8426,490,8426,2463,8426,974,1448,141,171,Car
6349,2890,10000-20000,Female,16-24,Unemployed_other,University,1,1,1,FALSE,2,3,Home,Home,0.63,60,5,3635,4714,578,9147,578,9147,1802,9147,936,4675,349,345,Car
6350,2890,10000-20000,Female,16-24,Unemployed_other,University,1,1,1,FALSE,3,4,Home,Leisure,0.79,10,5,2119,2964,565,3317,565,3317,1249,3317,284,470,71,95,Bus
6351,2890,10000-20000,Female,16-24,Unemployed_other,University,1,1,1,FALSE,4,5,Leisure,Home,0.96,30,5,2454,2964,509,3149,509,3149,1340,3149,53,74,349,345,Bus
6352,2891,<10000,Male,65+,Retired,University,2,2,1,TRUE,1,2,Home,PersonalActivities,0.38,30,5,17124,23365,1987,24158,1987,24158,4066,24158,321,1235,249,356,Bus
6353,2891,<10000,Male,65+,Retired,University,2,2,1,TRUE,2,3,PersonalActivities,PersonalActivities,0.46,15,5,15462,20869,1681,22995,1681,22995,3820,22995,274,376,136,183,Bus
6355,2891,<10000,Male,65+,Retired,University,2,2,1,TRUE,4,5,Shopping,Home,0.59,50,5,4955,6501,1060,7353,1060,7353,2221,7353,381,504,290,312,Bus
6357,2892,10000-20000,Female,16-24,Unemployed,University,5,5,1,TRUE,2,3,OtherMeetings,Home,0.98,20,5,3421,4258,692,4275,692,4275,1769,4275,89,116,238,243,Bus
6358,2893,10000-20000,Female,45-54,Unemployed,HighSchool,4,4,1,TRUE,1,2,Home,PickSomebody,0.82,10,5,1075,1482,355,2641,355,2641,637,2641,202,275,217,265,Car
6359,2893,10000-20000,Female,45-54,Unemployed,HighSchool,4,4,1,TRUE,2,3,PickSomebody,Home,0.84,10,5,1196,1482,168,1482,168,1482,475,1482,81,113,161,211,Car
6360,2894,10000-20000,Male,45-54,Employed,Lyceum,4,4,1,TRUE,1,2,Home,Work,0.31,25,5,6309,8560,1273,8654,1273,8654,2955,8654,85,103,92,127,Car
6361,2894,10000-20000,Male,45-54,Employed,Lyceum,4,4,1,TRUE,2,3,Work,Home,0.69,45,5,6535,8562,1231,16129,1231,16129,2891,16129,97,127,115,154,Car
6362,2895,<10000,Male,35-44,Employed,University,4,2,1,TRUE,1,2,Home,Work,0.33,30,5,2876,3938,805,4267,805,4267,1660,4267,96,130,183,253,Bus
6363,2895,<10000,Male,35-44,Employed,University,4,2,1,TRUE,2,3,Work,Home,0.79,30,5,3174,3936,852,4522,852,4522,1768,4522,259,347,139,160,Bus
6366,2897,10000-20000,Male,16-24,Student,Lyceum,4,4,1,TRUE,1,2,Home,School,0.46,30,5,4959,7297,812,9253,812,9253,2304,9253,443,704,502,570,Car
6367,2897,10000-20000,Male,16-24,Student,Lyceum,4,4,1,TRUE,2,3,School,Home,0.9,30,5,6419,7297,773,8992,773,8992,2252,8992,128,156,397,574,Car
6368,2898,10000-20000,Female,55-64,Retired,University,2,2,0,TRUE,1,2,Home,Shopping,0.33,20,5,6003,7730,1308,7973,1308,7973,2012,1308,105,150,303,384,Walk
6369,2898,10000-20000,Female,55-64,Retired,University,2,2,0,TRUE,2,3,Shopping,Home,0.36,20,5,5879,7757,1334,13244,1334,13244,1834,1334,297,350,213,275,Walk
6370,2900,10000-20000,Female,45-54,Employed,University,4,4,1,TRUE,1,2,Home,Shopping,0.78,30,5,1115,1553,662,2546,662,2546,984,2546,205,278,273,375,Bus
6371,2900,10000-20000,Female,45-54,Employed,University,4,4,1,TRUE,2,3,Shopping,Home,0.89,20,5,1373,1613,544,1757,544,1757,1113,1757,238,333,218,318,Bus
6372,2902,10000-20000,Female,35-44,Houseworks,Lyceum,3,2,1,TRUE,1,2,Home,Shopping,0.53,10,5,4160,5471,430,6222,430,6222,772,6222,596,7180,176,215,Car
6374,2904,<10000,Female,65+,Retired,HighSchool,1,1,1,FALSE,1,2,Home,Shopping,0.42,30,5,277,345,68,345,68,345,238,68,133,171,64,69,Walk
6376,2905,10000-20000,Male,55-64,Unemployed,University,2,2,1,TRUE,1,2,Home,PersonalActivities,0.42,60,5,3454,4531,1017,4842,1017,4842,1254,4842,321,459,149,206,Car
6377,2905,10000-20000,Male,55-64,Unemployed,University,2,2,1,TRUE,2,3,PersonalActivities,Home,0.58,30,5,3606,4572,867,4821,867,4821,1901,4821,1492,4673,409,598,Car
6391,2911,10000-20000,Female,25-34,Houseworks,University,3,3,1,TRUE,1,2,Home,PersonalActivities,0.46,30,5,2649,3584,567,5078,567,5078,1494,5078,1399,3541,95,121,Bus
6392,2911,10000-20000,Female,25-34,Houseworks,University,3,3,1,TRUE,2,3,PersonalActivities,Home,0.52,30,5,2635,3584,529,4141,529,4141,1739,4141,154,196,51,72,Bus
6393,2911,10000-20000,Female,25-34,Houseworks,University,3,3,1,TRUE,3,4,Home,OtherMeetings,0.69,10,5,1187,1526,255,1594,255,1594,614,1594,495,1228,119,164,Bus
6394,2911,10000-20000,Female,25-34,Houseworks,University,3,3,1,TRUE,4,5,OtherMeetings,Home,0.73,10,5,1135,1526,459,2526,459,2526,723,2526,188,270,51,72,Bus
6395,2912,10000-20000,Male,65+,Retired,PrimarySchool,3,3,1,TRUE,1,2,Home,PersonalActivities,0.42,30,5,3372,4553,844,5144,844,5144,1757,5144,135,165,160,182,Bus
6396,2912,10000-20000,Male,65+,Retired,PrimarySchool,3,3,1,TRUE,2,3,PersonalActivities,Home,0.52,30,5,3595,4553,720,4799,720,4799,1849,4799,149,210,367,555,Bus
6397,2913,20000-30000,Female,65+,Retired,University,2,2,1,TRUE,1,2,Home,Shopping,0.4,45,5,3971,5353,941,5863,941,5863,1635,5863,450,649,314,432,Bus
6398,2913,20000-30000,Female,65+,Retired,University,2,2,1,TRUE,2,3,Shopping,Home,0.48,30,5,4160,5353,906,5643,906,5643,1584,5643,1022,4725,562,692,Bus
6402,2915,30000-40000,Female,45-54,Employed,PhD,3,2,1,TRUE,1,2,Home,Shopping,0.38,10,5,3944,5582,681,7249,681,7249,2847,7249,370,521,577,644,Car
6404,2915,30000-40000,Female,45-54,Employed,PhD,3,2,1,TRUE,3,4,Shopping,Home,0.46,10,5,6588,8298,644,7959,644,7959,3255,7959,1994,7889,409,506,Car
6405,2915,30000-40000,Female,45-54,Employed,PhD,3,2,1,TRUE,4,5,Home,Work,0.69,30,5,8911,12158,1234,16695,1234,16695,3993,16695,370,521,321,404,Car
6406,2915,30000-40000,Female,45-54,Employed,PhD,3,2,1,TRUE,5,6,Work,Home,0.9,30,5,9580,12159,1126,16572,1126,16572,3863,16572,276,402,409,506,Car
6414,2918,10000-20000,Female,55-64,Retired,HighSchool,1,1,1,TRUE,1,2,Home,Shopping,0.38,15,5,1279,1733,332,2131,332,2131,918,332,511,728,124,179,Walk
6415,2918,10000-20000,Female,55-64,Retired,HighSchool,1,1,1,TRUE,2,3,Shopping,Home,0.46,15,5,1361,1733,400,2232,400,2232,1052,400,126,174,584,718,Walk
6420,2919,<10000,Female,55-64,Houseworks,University,4,4,0,TRUE,1,2,Home,Shopping,0.46,15,5,932,1266,225,1604,225,1604,753,225,92,142,227,300,Walk
6421,2919,<10000,Female,55-64,Houseworks,University,4,4,0,TRUE,2,3,Shopping,Home,0.48,15,5,942,1266,235,1375,235,1375,583,235,359,1127,224,313,Walk
6422,2920,10000-20000,Male,45-54,Employed,Lyceum,4,3,1,TRUE,1,2,Home,Work,0.32,15,5,7046,9011,970,12455,970,12455,2608,12455,554,686,180,191,Car
6423,2920,10000-20000,Male,45-54,Employed,Lyceum,4,3,1,TRUE,2,3,Work,Home,0.67,20,5,6697,9011,980,12861,980,12861,3275,12861,42,75,139,185,Car
6424,2920,10000-20000,Male,45-54,Employed,Lyceum,4,3,1,TRUE,3,4,Home,DropSomebody,0.75,15,5,1603,2106,480,3534,480,3534,974,3534,151,185,131,180,Car
6425,2920,10000-20000,Male,45-54,Employed,Lyceum,4,3,1,TRUE,4,5,DropSomebody,Home,0.88,15,5,1583,2106,368,2979,368,2979,876,2979,129,172,175,224,Car
6428,2922,<10000,Female,16-24,Student,Lyceum,2,2,0,TRUE,1,2,Home,Shopping,0.5,15,5,912,1368,282,1699,282,1699,793,282,230,310,348,539,Walk
6429,2922,<10000,Female,16-24,Student,Lyceum,2,2,0,TRUE,2,3,Shopping,Home,0.52,10,5,1099,1368,219,1377,219,1377,744,219,98,132,79,96,Walk
6431,2924,<10000,Female,45-54,Unemployed,Lyceum,5,1,1,TRUE,2,3,PersonalActivities,Home,0.54,60,5,5546,6902,993,8273,993,8273,2111,8273,90,115,70,117,Car
6436,2928,10000-20000,Female,25-34,Houseworks,Lyceum,5,2,1,TRUE,1,2,Home,DropSomebody,0.33,15,5,671,969,229,1055,229,1055,591,229,38,67,299,385,Walk
6437,2928,10000-20000,Female,25-34,Houseworks,Lyceum,5,2,1,TRUE,2,3,DropSomebody,Home,0.34,15,5,816,969,166,969,166,969,955,166,448,545,113,145,Walk
6444,2933,10000-20000,Female,35-44,Employed,University,2,2,1,TRUE,1,2,Home,Work,0.33,30,5,6396,7786,964,8546,964,8546,2199,8546,105,137,85,123,Car
6445,2933,10000-20000,Female,35-44,Employed,University,2,2,1,TRUE,2,3,Work,Shopping,0.46,45,5,14849,20289,1191,24133,1191,24133,4735,24133,140,174,56,87,Car
6446,2933,10000-20000,Female,35-44,Employed,University,2,2,1,TRUE,3,4,Shopping,Work,0.63,50,5,15867,20414,1253,24447,1253,24447,4175,24447,72,87,85,123,Car
6447,2933,10000-20000,Female,35-44,Employed,University,2,2,1,TRUE,4,5,Work,Home,0.88,30,5,5421,7785,1028,9399,1028,9399,2882,9399,140,174,1209,1702,Car
6448,2934,<10000,Male,16-24,Student,Lyceum,2,2,1,FALSE,1,2,Home,PersonalActivities,0.63,15,5,3487,4662,820,4847,820,4847,1608,4847,296,345,314,432,Bus
6449,2934,<10000,Male,16-24,Student,Lyceum,2,2,1,FALSE,2,3,PersonalActivities,Home,0.88,20,5,3456,4662,680,4875,680,4875,1297,4875,1197,4528,100,150,Bus
6450,2936,20000-30000,Female,25-34,Employed,MSc,4,2,1,TRUE,1,2,Home,DropSomebody,0.79,25,5,2955,3735,702,3880,702,3880,1430,3880,461,572,97,128,Car
6451,2936,20000-30000,Female,25-34,Employed,MSc,4,2,1,TRUE,2,3,DropSomebody,Home,0.86,20,5,2894,3734,1059,5686,1059,5686,1022,5686,178,199,89,130,Car
6453,2937,<10000,Female,45-54,Houseworks,HighSchool,4,3,0,TRUE,2,3,OtherMeetings,Home,0.69,15,5,387,549,148,811,148,811,286,148,102,287,184,261,Walk
6456,2939,<10000,Female,35-44,Employed,University,2,1,1,TRUE,1,2,Home,DropSomebody,0.31,10,5,2156,3020,376,5426,376,5426,1868,5426,794,4032,46,71,Car
6457,2939,<10000,Female,35-44,Employed,University,2,1,1,TRUE,2,3,DropSomebody,Work,0.33,20,5,4738,6269,1151,7188,1151,7188,1774,7188,181,253,153,148,MrC
6458,2939,<10000,Female,35-44,Employed,University,2,1,1,TRUE,3,4,Work,PickSomebody,0.58,20,5,4835,6269,954,6924,954,6924,1913,6924,1867,6339,46,71,MrC
6459,2939,<10000,Female,35-44,Employed,University,2,1,1,TRUE,4,5,PickSomebody,Home,0.6,15,5,2455,3021,467,3342,467,3342,1552,3342,181,253,74,126,Car
6460,2939,<10000,Female,35-44,Employed,University,2,1,1,TRUE,5,6,Home,DropSomebody,0.71,5,5,1014,1013,354,2998,354,2998,406,2998,130,126,72,99,Car
6461,2939,<10000,Female,35-44,Employed,University,2,1,1,TRUE,6,7,DropSomebody,DropSomebody,0.77,5,5,1163,1751,227,1741,227,1741,578,1741,241,1281,337,458,Car
6462,2939,<10000,Female,35-44,Employed,University,2,1,1,TRUE,7,8,DropSomebody,Home,0.81,10,5,610,736,263,1595,263,1595,431,1595,176,274,74,126,Car
6463,2942,10000-20000,Female,25-34,Employed,Lyceum,4,2,1,TRUE,1,2,Home,DropSomebody,0.33,5,5,1214,1603,278,1724,278,1724,906,1724,131,167,489,676,Car
6464,2942,10000-20000,Female,25-34,Employed,Lyceum,4,2,1,TRUE,2,3,DropSomebody,Home,0.33,5,5,1158,1603,335,2089,335,2089,722,2089,221,255,124,158,Car
6465,2942,10000-20000,Female,25-34,Employed,Lyceum,4,2,1,TRUE,3,4,Home,Sports,0.71,15,5,3861,4836,713,6454,713,6454,2548,6454,178,237,124,200,Car
6466,2942,10000-20000,Female,25-34,Employed,Lyceum,4,2,1,TRUE,4,5,Sports,Home,0.75,15,5,3448,4835,844,5681,844,5681,2288,5681,184,182,152,215,Car
6467,2944,10000-20000,Female,55-64,Houseworks,Lyceum,4,4,1,TRUE,1,2,Home,OtherMeetings,0.38,30,5,3884,5027,767,5034,767,5034,1140,5034,1041,5208,99,129,Bus
6468,2944,10000-20000,Female,55-64,Houseworks,Lyceum,4,4,1,TRUE,2,3,OtherMeetings,Home,0.46,30,5,3888,5028,782,6004,782,6004,1869,6004,94,122,378,430,Bus
6469,2946,<10000,Male,25-34,Employed,Lyceum,2,2,1,FALSE,1,2,Home,Work,0.38,60,5,5876,7557,1230,13296,1230,13296,1468,13296,88,93,43,59,Bus
6475,2949,10000-20000,Female,65+,Retired,Lyceum,3,3,1,TRUE,1,2,Home,PickSomebody,0.58,10,5,662,858,193,1071,193,1071,414,1071,38,58,155,213,Car
6476,2949,10000-20000,Female,65+,Retired,Lyceum,3,3,1,TRUE,2,3,PickSomebody,Home,0.6,10,5,607,858,190,1103,190,1103,460,1103,162,225,52,58,Car
6477,2949,10000-20000,Female,65+,Retired,Lyceum,3,3,1,TRUE,3,4,Home,HealthActivities,0.75,5,5,989,1401,205,1478,205,1478,933,1478,38,58,674,1006,Car
6481,2952,10000-20000,Male,45-54,Employed,Lyceum,4,3,1,TRUE,1,2,Home,DropSomebody,0.77,30,5,1576,1904,313,1950,313,1950,1223,1950,911,1094,81,100,Car
6482,2952,10000-20000,Male,45-54,Employed,Lyceum,4,3,1,TRUE,2,3,DropSomebody,Home,0.83,30,5,1254,1904,341,2138,341,2138,1126,2138,86,114,420,638,Car
6483,2952,10000-20000,Male,45-54,Employed,Lyceum,4,3,1,TRUE,3,4,Home,Work,0.96,30,5,4283,5679,857,6265,857,6265,1710,6265,464,625,57,74,Bus
6484,2953,10000-20000,Female,45-54,Employed,Lyceum,7,2,1,TRUE,1,2,Home,DropSomebody,0.33,5,5,522,708,176,708,176,708,211,708,0,0,115,139,Car
6486,2953,10000-20000,Female,45-54,Employed,Lyceum,7,2,1,TRUE,3,4,Work,PickSomebody,0.54,5,5,562,765,186,765,186,765,251,765,40,57,115,139,Car
6488,2954,10000-20000,Female,45-54,Unemployed,Lyceum,4,3,1,TRUE,1,2,Home,Shopping,0.42,15,5,757,1050,288,1235,288,1235,373,288,108,136,62,81,Walk
6489,2954,10000-20000,Female,45-54,Unemployed,Lyceum,4,3,1,TRUE,2,3,Shopping,Home,0.48,15,5,842,1068,219,1050,219,1050,342,219,265,1160,77,93,Walk
6491,2954,10000-20000,Female,45-54,Unemployed,Lyceum,4,3,1,TRUE,4,5,OtherMeetings,Home,0.88,15,5,366,514,112,514,112,514,245,112,74,107,77,103,Walk
6492,2955,<10000,Female,16-24,Student,Lyceum,4,4,0,TRUE,1,2,Home,Leisure,0.58,45,5,2049,2691,653,3649,653,3649,952,3649,188,270,91,132,Bus
6494,2955,<10000,Female,16-24,Student,Lyceum,4,4,0,TRUE,3,4,School,Home,0.68,60,5,1852,2473,462,3037,462,3037,1304,3037,44,66,239,307,Bus
6495,2957,10000-20000,Male,45-54,Retired,Lyceum,4,4,1,TRUE,1,2,Home,Leisure,0.79,5,5,1432,1797,375,2229,375,2229,588,2229,101,115,59,85,Bus
6496,2957,10000-20000,Male,45-54,Retired,Lyceum,4,4,1,TRUE,2,3,Leisure,Home,0.92,5,5,1343,1762,370,2435,370,2435,659,2435,225,293,79,79,Bus
6497,2958,<10000,Female,65+,Houseworks,PrimarySchool,3,3,1,TRUE,1,2,Home,HealthActivities,0.7,25,5,2031,2705,526,3197,526,3197,900,3197,293,448,146,208,Bus
6498,2958,<10000,Female,65+,Houseworks,PrimarySchool,3,3,1,TRUE,2,3,HealthActivities,Home,0.73,20,5,2155,2705,497,2594,497,2594,1198,2594,789,2242,409,470,Bus
6499,2959,40000-50000,Male,55-64,Retired,MSc,2,2,1,TRUE,1,2,Home,STPersonalActivities(Gas),0.42,15,5,4463,6014,1056,5929,1056,5929,1783,5929,267,379,479,647,Car
6500,2959,40000-50000,Male,55-64,Retired,MSc,2,2,1,TRUE,2,3,STPersonalActivities(Gas),Home,0.44,30,5,4550,5636,1041,5916,1041,5916,2080,5916,141,134,538,643,Car
6501,2960,10000-20000,Female,55-64,Retired,University,2,2,1,TRUE,1,2,Home,OtherMeetings,0.46,60,5,18218,24429,2273,33614,2273,33614,5287,33614,518,711,282,391,Car
6502,2960,10000-20000,Female,55-64,Retired,University,2,2,1,TRUE,2,3,OtherMeetings,Home,0.58,60,5,18132,24430,2209,34906,2209,34906,4878,34906,980,1362,380,530,Car
